#  T   Entropy
  1.0000000000   4.9530885782
  0.6666666667   4.6513262337
  0.5000000000   4.2725814115
  0.3333333333   3.7323613163
  0.2500000000   3.3614251187
  0.2000000000   3.0713390435
  0.1666666667   2.7705136069
  0.1428571429   2.5316273748
  0.1250000000   2.3019216942
  0.1111111111   2.0648566986
  0.1000000000   1.7917520346
