10	5.298868150781443
12	4.708903189551113
15	3.024106451687818
20	1.640812325779681
25	1.686865503910461
30	2.438374774368778
35	4.583442524667164
40	5.781105609756754
70	8.116731636361566
100 	117.9801996898078
